GVP_Index,GVP_ID,GVP_Name,lat,lon,Waste_Tonnes,Assigned_SCTP_ID,SCTP_ID,SCTP_Name,geometry
710,709,ABIDHA HOTEL MASJID OPP,17.33248303,78.44903558,1.03,8,8,Mir Alam Tank,POINT (78.44903558 17.33248303)
711,710,Shastripuram Bus Stop Opposite,17.3280767,78.44939752,1.33,8,8,Mir Alam Tank,POINT (78.44939752 17.3280767)
712,711,ARRF Function,17.32535928,78.44985274,0.83,8,8,Mir Alam Tank,POINT (78.44985274 17.32535928)
713,712,ARK Function Hall,17.32307338,78.45503219,0.43,9,9,Bandlaguda,POINT (78.45503219 17.32307338)
714,713,Shamma colony,17.32198245,78.454436,0.43,9,9,Bandlaguda,POINT (78.454436 17.32198245)
715,714,MALLANNA WINES,17.31512037,78.44811439,0.23,9,9,Bandlaguda,POINT (78.44811439 17.31512037)
716,715,Pariwar Dhaba,17.32046553,78.43036352,0.53,7,7,Kattedan,POINT (78.43036352 17.32046553)
717,716,Budwel railway station,17.31128783,78.42383304,0.43,7,7,Kattedan,POINT (78.42383304 17.31128783)
718,717,"Ravi food x road, old kurnool road",17.30796398,78.43255028,1.5,7,7,Kattedan,POINT (78.43255028 17.30796398)
719,718,"Labour adda savera hotel opp , Bandlaguda",17.31457749,78.46260204,0.36,9,9,Bandlaguda,POINT (78.46260204 17.31457749)
720,719,Amma garden,17.30886671,78.43951527,1.2,7,7,Kattedan,POINT (78.43951527 17.30886671)
721,720,Patel and company back side road bin point,17.31005013,78.43833084,0.93,7,7,Kattedan,POINT (78.43833084 17.31005013)
722,721,GAGANPAHAD MASJID OPPOSITE,17.17766,78.25197,1.63,7,7,Kattedan,POINT (78.25197 17.17766)
723,722,Darshan Dhodi,17.32831073,78.4567812,0.5,8,8,Mir Alam Tank,POINT (78.4567812 17.32831073)
724,723,"Anmon Functional, Bandlaguda",17.31717068,78.46540318,1.5,9,9,Bandlaguda,POINT (78.46540318 17.31717068)
725,724,Ali nagar masjid bandlaguda,17.31945584,78.46322624,1.5,9,9,Bandlaguda,POINT (78.46322624 17.31945584)
726,725," Alinagar, Alwin Company Bin point",17.31832085,78.46306703,0.86,9,9,Bandlaguda,POINT (78.46306703 17.31832085)
727,726,PALLE CHERUVU PRIDE FUNCTION HALL OPPOSITE,17.31545386,78.45625706,0.7,9,9,Bandlaguda,POINT (78.45625706 17.31545386)
728,727,Gayatri matha temple kaman,17.31646752,78.4527083,0.13,9,9,Bandlaguda,POINT (78.4527083 17.31646752)
729,728,Laxmiguda village beside govt school,17.30710295,78.4503932,1.46,9,9,Bandlaguda,POINT (78.4503932 17.30710295)
730,729," Vombay colony main road, Laxmiguda road",17.2982,78.4502,0.23,7,7,Kattedan,POINT (78.4502 17.2982)
731,730,layan school,17.3205691,78.45205367,1.3,9,9,Bandlaguda,POINT (78.45205367 17.3205691)
732,731,"Achaya Galli, Gaganpahad Village",17.29959262,78.41846107,1.2,7,7,Kattedan,POINT (78.41846107 17.29959262)
733,732,TNGOS PARK OPP,17.30730193,78.44056358,1.53,7,7,Kattedan,POINT (78.44056358 17.30730193)
734,733,Babulreddy nagar junction point,17.32004847,78.44151787,0.13,7,7,Kattedan,POINT (78.44151787 17.32004847)
735,734,Shivarampally railway station (fish point),17.32268896,78.43820252,0.93,7,7,Kattedan,POINT (78.43820252 17.32268896)
736,735,3 statue,17.317282,78.44021175,0.4,7,7,Kattedan,POINT (78.44021175 17.317282)
737,736,"Bashireddy galli, Munaga chetu",17.30940367,78.427668,0.3,7,7,Kattedan,POINT (78.427668 17.30940367)
738,737,Petrol bunk back side Pragathi colony,17.31551822,78.44644064,0.2,7,7,Kattedan,POINT (78.44644064 17.31551822)
739,738,"Old Kunrool road, Sai garammar school",17.30579694,78.42696818,1.6,7,7,Kattedan,POINT (78.42696818 17.30579694)
740,739,"Water Tank to Ravi food S type road, Madhuban colony",17.30092738,78.4341104,1.56,7,7,Kattedan,POINT (78.4341104 17.30092738)
741,740,Laxmiguda Hanuman temple,17.304654,78.4499863,1.0,9,9,Bandlaguda,POINT (78.4499863 17.304654)
742,741,Shastripuram Bus stop back side,17.33084951,78.43787451,0.36,8,8,Mir Alam Tank,POINT (78.43787451 17.33084951)
743,742,Ice Factory turning,17.33010958,78.43711962,0.73,8,8,Mir Alam Tank,POINT (78.43711962 17.33010958)
744,743,Transformer junction,17.33478339,78.44233092,1.0,8,8,Mir Alam Tank,POINT (78.44233092 17.33478339)
745,744,Rekula point,17.3383142,78.42793218,0.83,8,8,Mir Alam Tank,POINT (78.42793218 17.3383142)
746,745,"AKBAR HILLS,Sulemanagar",17.347224,78.418348,0.56,8,8,Mir Alam Tank,POINT (78.418348 17.347224)
747,746,Khaja hotel,17.34176198,78.42394919,0.06,8,8,Mir Alam Tank,POINT (78.42394919 17.34176198)
748,747,Pillar no 224,17.34350419,78.41768597,1.16,8,8,Mir Alam Tank,POINT (78.41768597 17.34350419)
749,748,Habibullah hospital point,17.35225745,78.42330184,1.56,10,10,Ziyaguda,POINT (78.42330184 17.35225745)
750,749,classic garden,17.32190849,78.45095962,1.56,9,9,Bandlaguda,POINT (78.45095962 17.32190849)
751,750,railway gate vatepally,17.32140863,78.45176341,0.5,9,9,Bandlaguda,POINT (78.45176341 17.32140863)
752,751,Diamond City,17.34302475,78.42735256,1.13,8,8,Mir Alam Tank,POINT (78.42735256 17.34302475)
753,752,"Chinthalmet Church, Urdu Medium School",17.35040544,78.42233711,1.6,10,10,Ziyaguda,POINT (78.42233711 17.35040544)
754,753,258 pillar number,17.33789289,78.42640462,0.23,8,8,Mir Alam Tank,POINT (78.42640462 17.33789289)
755,754,"Suitcase Karkhana, Pahadi Dargh road",17.35021911,78.43097601,0.56,10,10,Ziyaguda,POINT (78.43097601 17.35021911)
756,755,Gass company kesari majid road,17.3518966,78.42584227,0.46,10,10,Ziyaguda,POINT (78.42584227 17.3518966)
757,756,PILLAR NO 207 inner lane hill area,17.34778933,78.41700762,0.9,10,10,Ziyaguda,POINT (78.41700762 17.34778933)
758,757,Piller No233 PVNR Express way,17.34270416,78.42035183,1.36,8,8,Mir Alam Tank,POINT (78.42035183 17.34270416)
759,758,"Pillar No 252, PVNR Expressway",17.33924019,78.42529802,0.56,8,8,Mir Alam Tank,POINT (78.42529802 17.33924019)
760,759,Nethajinagar (market point),17.31116593,78.42696951,0.23,7,7,Kattedan,POINT (78.42696951 17.31116593)
761,760,Muradnagar Kunta,17.3920742,78.44569073,0.13,14,14,Chacha Nehuru Park,POINT (78.44569073 17.3920742)
762,761,Pillar No. 50,17.3932984,78.43133707,0.46,14,14,Chacha Nehuru Park,POINT (78.43133707 17.3932984)
763,762,MP Garden,17.39204354,78.44265027,0.53,14,14,Chacha Nehuru Park,POINT (78.44265027 17.39204354)
764,763,Kabaddi Stadium,17.38089534,78.44040853,0.7,10,10,Ziyaguda,POINT (78.44040853 17.38089534)
765,764,Laxmi Nagar Main Road,17.38823596,78.42964486,1.2,14,14,Chacha Nehuru Park,POINT (78.42964486 17.38823596)
766,765,Gudimalkapur Inside,17.38581848,78.43531526,0.1,10,10,Ziyaguda,POINT (78.43531526 17.38581848)
767,766,Sri Ram Temple,17.38583005,78.4343372,0.63,10,10,Ziyaguda,POINT (78.4343372 17.38583005)
768,767,Kings Palace Of,17.38579624,78.43184651,1.56,10,10,Ziyaguda,POINT (78.43184651 17.38579624)
769,768,Gudimalkapur Vegetable Market,17.38406627,78.43614012,0.43,10,10,Ziyaguda,POINT (78.43614012 17.38406627)
770,769,Jirra .Taiba cafe,17.38166396,78.44813966,1.06,10,10,Ziyaguda,POINT (78.44813966 17.38166396)
771,770,Lucky Hotel Point,17.38185184,78.44614526,1.33,10,10,Ziyaguda,POINT (78.44614526 17.38185184)
772,771,City Daimond Function Hall,17.38327374,78.44888945,1.6,10,10,Ziyaguda,POINT (78.44888945 17.38327374)
773,772,HUDA Colony,17.38350873,78.44668094,1.26,10,10,Ziyaguda,POINT (78.44668094 17.38350873)
774,773,Royal Mart,17.38211866,78.44311018,0.16,10,10,Ziyaguda,POINT (78.44311018 17.38211866)
775,774,Vijaya Sree Apartment,17.388619,78.43741523,1.6,14,14,Chacha Nehuru Park,POINT (78.43741523 17.388619)
776,775,Dal Mandi,17.3899799,78.44976854,0.1,14,14,Chacha Nehuru Park,POINT (78.44976854 17.3899799)
777,776,Asif Nagar PS,17.38971961,78.45217489,0.86,14,14,Chacha Nehuru Park,POINT (78.45217489 17.38971961)
778,777,Nawab Sahab Function Hall,17.38967196,78.45301877,1.3,14,14,Chacha Nehuru Park,POINT (78.45301877 17.38967196)
779,778,Noble Talkies Opp.,17.38905428,78.45383265,0.96,14,14,Chacha Nehuru Park,POINT (78.45383265 17.38905428)
780,779,Indira Nagar Nala,17.39215461,78.45232182,0.9,14,14,Chacha Nehuru Park,POINT (78.45232182 17.39215461)
781,780,Peddamma Temple,17.39557527,78.45726215,1.1,14,14,Chacha Nehuru Park,POINT (78.45726215 17.39557527)
782,781,Devuni Kunta,17.39262885,78.4474617,0.53,14,14,Chacha Nehuru Park,POINT (78.4474617 17.39262885)
783,782,Labour Adda Point,17.39465369,78.45027887,1.0,14,14,Chacha Nehuru Park,POINT (78.45027887 17.39465369)
784,783,"Goutam Model School, Mehdipatnam",17.393743,78.443308,0.96,14,14,Chacha Nehuru Park,POINT (78.443308 17.393743)
785,784,Perugu Kundi,17.40425145,78.43824383,1.63,14,14,Chacha Nehuru Park,POINT (78.43824383 17.40425145)
786,785,Tea  Point,17.40256196,78.44127977,0.6,14,14,Chacha Nehuru Park,POINT (78.44127977 17.40256196)
787,786,Ex. Mayor House Opp.,17.40168718,78.43898462,1.43,14,14,Chacha Nehuru Park,POINT (78.43898462 17.40168718)
788,787,Mother Saw,17.40393181,78.4404952,0.06,14,14,Chacha Nehuru Park,POINT (78.4404952 17.40393181)
789,788,Apricot High School,17.40414509,78.44103495,0.33,14,14,Chacha Nehuru Park,POINT (78.44103495 17.40414509)
790,789,Bhola Nagar,17.40462892,78.44279926,1.43,14,14,Chacha Nehuru Park,POINT (78.44279926 17.40462892)
791,790,Barla Kundi,17.40246533,78.44280835,0.86,14,14,Chacha Nehuru Park,POINT (78.44280835 17.40246533)
792,791,Laffu Star,17.40459411,78.43450966,0.66,14,14,Chacha Nehuru Park,POINT (78.43450966 17.40459411)
793,792,Babar Bhai Point,17.40441778,78.43228523,0.6,14,14,Chacha Nehuru Park,POINT (78.43228523 17.40441778)
794,793,Owaisi Playground,17.40289586,78.43898672,0.76,14,14,Chacha Nehuru Park,POINT (78.43898672 17.40289586)
795,794,Raza Nala,17.40545526,78.43514309,0.06,14,14,Chacha Nehuru Park,POINT (78.43514309 17.40545526)
796,795,New Oxford School,17.40792381,78.43429447,1.33,14,14,Chacha Nehuru Park,POINT (78.43429447 17.40792381)
797,796,Niloufer Traffic PS,17.39951862,78.45934051,0.5,14,14,Chacha Nehuru Park,POINT (78.45934051 17.39951862)
798,797,Lodha Basti,17.3969595,78.46200916,0.5,14,14,Chacha Nehuru Park,POINT (78.46200916 17.3969595)
799,798,Antony Church,17.39607325,78.46002012,0.9,14,14,Chacha Nehuru Park,POINT (78.46002012 17.39607325)
800,799,Police  Quarters,17.39769315,78.4585796,1.46,14,14,Chacha Nehuru Park,POINT (78.4585796 17.39769315)
801,800,Dhobi Ghat,17.39509597,78.45887358,0.56,14,14,Chacha Nehuru Park,POINT (78.45887358 17.39509597)
802,801,Chintal Basti Masjid,17.4062771,78.45464822,0.23,14,14,Chacha Nehuru Park,POINT (78.45464822 17.4062771)
803,802,Rock Memorial Church,17.40698266,78.45696314,0.86,14,14,Chacha Nehuru Park,POINT (78.45696314 17.40698266)
804,803,Ramleela Maidan Back Side,17.40783727,78.45423604,0.8,14,14,Chacha Nehuru Park,POINT (78.45423604 17.40783727)
805,804,Apollo Pharmacy,17.40893168,78.45584753,0.7,14,14,Chacha Nehuru Park,POINT (78.45584753 17.40893168)
806,805,Nampally Railway Station,17.39225039,78.46910741,0.83,14,14,Chacha Nehuru Park,POINT (78.46910741 17.39225039)
807,806,Central Emergency,17.39610249,78.46481728,0.2,14,14,Chacha Nehuru Park,POINT (78.46481728 17.39610249)
808,807,Jangam Basti,17.39606385,78.46616314,0.1,14,14,Chacha Nehuru Park,POINT (78.46616314 17.39606385)
809,808,Criminal Court Point,17.39352459,78.46523842,1.46,14,14,Chacha Nehuru Park,POINT (78.46523842 17.39352459)
810,809,Subba Rao point,17.39283142,78.46291507,1.16,14,14,Chacha Nehuru Park,POINT (78.46291507 17.39283142)
811,810,Gas Company Back Side,17.38506461,78.4556538,0.03,14,14,Chacha Nehuru Park,POINT (78.4556538 17.38506461)
812,811,Sitaram Bagh Lorry Adda,17.38473793,78.45836113,0.3,14,14,Chacha Nehuru Park,POINT (78.45836113 17.38473793)
813,812,Glory Talkies,17.39398713,78.4582255,1.6,14,14,Chacha Nehuru Park,POINT (78.4582255 17.39398713)
814,813,Bazarghat Parking Point,17.39346289,78.46262847,0.46,14,14,Chacha Nehuru Park,POINT (78.46262847 17.39346289)
815,814,Katta  Maisamma,17.3883382,78.46143565,0.93,14,14,Chacha Nehuru Park,POINT (78.46143565 17.3883382)
816,815,Hal amdullah Hotel,17.39076103,78.46286709,1.6,14,14,Chacha Nehuru Park,POINT (78.46286709 17.39076103)
817,816,Rehmatullah Masjid,17.39030208,78.46065309,1.06,14,14,Chacha Nehuru Park,POINT (78.46065309 17.39030208)
818,817,Anwarul College,17.39013757,78.456922,0.3,14,14,Chacha Nehuru Park,POINT (78.456922 17.39013757)
819,818,Basthi Dhawakana Point,17.38809214,78.45758863,1.06,14,14,Chacha Nehuru Park,POINT (78.45758863 17.38809214)
820,819,Ghatala Masjid,17.38968983,78.45865665,1.66,14,14,Chacha Nehuru Park,POINT (78.45865665 17.38968983)
821,820,Mallepally Feelkhana,17.38759379,78.45449003,0.23,14,14,Chacha Nehuru Park,POINT (78.45449003 17.38759379)
822,821,Bade Masjid,17.39174114,78.45753049,0.46,14,14,Chacha Nehuru Park,POINT (78.45753049 17.39174114)
823,822,Model Market,17.39105898,78.45721769,0.46,14,14,Chacha Nehuru Park,POINT (78.45721769 17.39105898)
824,823,Devuni Kundi,17.38665757,78.46334792,0.53,14,14,Chacha Nehuru Park,POINT (78.46334792 17.38665757)
825,824,pillerno 23,17.39525211,78.43669697,1.46,14,14,Chacha Nehuru Park,POINT (78.43669697 17.39525211)
826,825,Masab Tank X Rd,17.40314446,78.45341047,1.33,14,14,Chacha Nehuru Park,POINT (78.45341047 17.40314446)
827,826,Goodshed Road,17.39221098,78.46692236,0.76,14,14,Chacha Nehuru Park,POINT (78.46692236 17.39221098)
828,827,Ek Miner Chourasta,17.39094817,78.46737277,0.66,14,14,Chacha Nehuru Park,POINT (78.46737277 17.39094817)
829,828,Shanti Nagar Road No.4,17.4000037,78.45383895,1.0,14,14,Chacha Nehuru Park,POINT (78.45383895 17.4000037)
830,829,Shanti Nagar Road No.1,17.40257403,78.45617036,0.93,14,14,Chacha Nehuru Park,POINT (78.45617036 17.40257403)
831,830,PS Nagar Back Side,17.3994936,78.45278088,0.06,14,14,Chacha Nehuru Park,POINT (78.45278088 17.3994936)
832,831,DS heights,17.39278633,78.46153215,1.26,14,14,Chacha Nehuru Park,POINT (78.46153215 17.39278633)
833,832,Taimur Dairy Parlour,17.39276599,78.45930899,0.66,14,14,Chacha Nehuru Park,POINT (78.45930899 17.39276599)
834,833,Chintal Basti Market Road,17.4085535,78.45435296,1.43,14,14,Chacha Nehuru Park,POINT (78.45435296 17.4085535)
835,834,Imli Ka Jadu,17.388723,78.447581,1.6,14,14,Chacha Nehuru Park,POINT (78.447581 17.388723)
836,835,Milan Talkies Kaman,17.39175346,78.44737929,0.9,14,14,Chacha Nehuru Park,POINT (78.44737929 17.39175346)
837,836,Kal Bhairav Temple,17.39494341,78.46267174,1.16,14,14,Chacha Nehuru Park,POINT (78.46267174 17.39494341)
838,837,CI Office,17.40043326,78.46307298,0.73,14,14,Chacha Nehuru Park,POINT (78.46307298 17.40043326)
839,838,Barganja,17.40020739,78.4649469,1.43,14,14,Chacha Nehuru Park,POINT (78.4649469 17.40020739)
840,839,"Foot Over Bridge,Opp. Mahaveer Hospital",17.40278548,78.45752389,0.03,14,14,Chacha Nehuru Park,POINT (78.45752389 17.40278548)
841,840,Lakdi Ka Pool,17.40310966,78.45946879,1.63,14,14,Chacha Nehuru Park,POINT (78.45946879 17.40310966)
842,841,NMDC Post Office,17.39909042,78.44884799,1.26,14,14,Chacha Nehuru Park,POINT (78.44884799 17.39909042)
843,842,Beside NMDC,17.39891515,78.45032936,1.06,14,14,Chacha Nehuru Park,POINT (78.45032936 17.39891515)
844,843,Beside Sarojini Hospital,17.39853786,78.44331049,1.63,14,14,Chacha Nehuru Park,POINT (78.44331049 17.39853786)
845,844,Mehdipatnam Rythu Bazar,17.39477761,78.44067771,0.16,14,14,Chacha Nehuru Park,POINT (78.44067771 17.39477761)
846,845,Pillar No.53,17.39204996,78.43123434,1.4,14,14,Chacha Nehuru Park,POINT (78.43123434 17.39204996)
847,846,Gokul Nagar,17.39456049,78.46055975,0.6,14,14,Chacha Nehuru Park,POINT (78.46055975 17.39456049)
848,847,Marzan Hotel,17.39578167,78.45500249,0.36,14,14,Chacha Nehuru Park,POINT (78.45500249 17.39578167)
849,848,Pillar No 3,17.39669335,78.44306711,1.06,14,14,Chacha Nehuru Park,POINT (78.44306711 17.39669335)
850,849,Hanuman temple 100ft road,17.364612,78.455111,1.26,10,10,Ziyaguda,POINT (78.455111 17.364612)
851,850,Reverse Gully,17.367172,78.456429,0.76,10,10,Ziyaguda,POINT (78.456429 17.367172)
852,851,Uma Medical Point,17.365032,78.451354,1.53,10,10,Ziyaguda,POINT (78.451354 17.365032)
853,852,2BHK Backside,17.36503,78.451388,0.13,10,10,Ziyaguda,POINT (78.451388 17.36503)
854,853,Walmiki nagar Point,17.360533,78.451366,0.9,10,10,Ziyaguda,POINT (78.451366 17.360533)
855,854,Pili mandapam,17.361579,78.45253,1.33,10,10,Ziyaguda,POINT (78.45253 17.361579)
856,855,Nalla Pochamma Temple,17.361547,78.449169,0.93,10,10,Ziyaguda,POINT (78.449169 17.361547)
857,856,Goshala,17.36305,78.44773,1.1,10,10,Ziyaguda,POINT (78.44773 17.36305)
858,857,2BHK,17.362906,78.449748,1.2,10,10,Ziyaguda,POINT (78.449748 17.362906)
859,858,Medical point,17.374005,78.44809,0.06,10,10,Ziyaguda,POINT (78.44809 17.374005)
860,859,Tappa chabuthra X road,17.37402,78.44802,0.16,10,10,Ziyaguda,POINT (78.44802 17.37402)
861,860, Gowtham Model School,17.369144,78.454222,1.1,10,10,Ziyaguda,POINT (78.454222 17.369144)
862,861,Ranhanath Swami Temple,17.369809,78.45117,0.46,10,10,Ziyaguda,POINT (78.45117 17.369809)
863,862,Darga Point,17.369838,78.450251,1.46,10,10,Ziyaguda,POINT (78.450251 17.369838)
864,863, Kamela gate,17.369464,78.44544,0.6,10,10,Ziyaguda,POINT (78.44544 17.369464)
865,864,Dariyabagh,17.36925,78.442829,0.63,10,10,Ziyaguda,POINT (78.442829 17.36925)
866,865,Katta maisamma,17.365547,78.445623,0.23,10,10,Ziyaguda,POINT (78.445623 17.365547)
867,866,Curent office,17.366209,78.445793,0.5,10,10,Ziyaguda,POINT (78.445793 17.366209)
868,867,Patel Hotel back side,17.370559,78.442831,0.4,10,10,Ziyaguda,POINT (78.442831 17.370559)
869,868,SBA Garden,17.371617,78.440924,0.96,10,10,Ziyaguda,POINT (78.440924 17.371617)
870,869,Lorry point,17.371328,78.440933,0.6,10,10,Ziyaguda,POINT (78.440933 17.371328)
871,870,Ramsingpura,17.37522,78.437784,0.76,10,10,Ziyaguda,POINT (78.437784 17.37522)
872,871,SDA palace,17.372442,78.439625,1.63,10,10,Ziyaguda,POINT (78.439625 17.372442)
873,872,Pappalal,17.374922,78.440816,0.4,10,10,Ziyaguda,POINT (78.440816 17.374922)
874,873,Girkapalli Nala point,17.372816,78.439156,0.96,10,10,Ziyaguda,POINT (78.439156 17.372816)
875,874,Pannipura Govt hospital opp,17.373186,78.44583,0.03,10,10,Ziyaguda,POINT (78.44583 17.373186)
876,875,Sabjimandi Water works,17.371303,78.447733,1.26,10,10,Ziyaguda,POINT (78.447733 17.371303)
877,876,Upper basthi,17.372573,78.447525,1.06,10,10,Ziyaguda,POINT (78.447525 17.372573)
878,877,Clothes store,17.371362,78.448778,0.36,10,10,Ziyaguda,POINT (78.448778 17.371362)
879,878,Mukund reddy,17.373968,78.446435,1.06,10,10,Ziyaguda,POINT (78.446435 17.373968)
880,879,Kaman point,17.370619,78.455331,1.56,10,10,Ziyaguda,POINT (78.455331 17.370619)
881,880,Kismat café,17.372981,78.448993,0.4,10,10,Ziyaguda,POINT (78.448993 17.372981)
882,881,Curent office,17.371736,78.452683,0.66,10,10,Ziyaguda,POINT (78.452683 17.371736)
883,882,Kallu compound,17.37612,78.443541,1.13,10,10,Ziyaguda,POINT (78.443541 17.37612)
884,883,Thallagadda Bus stop,17.37805977,78.44222171,0.26,10,10,Ziyaguda,POINT (78.44222171 17.37805977)
885,884,Opp HDFC ATM,17.37990031,78.44090764,0.36,10,10,Ziyaguda,POINT (78.44090764 17.37990031)
886,885,Annapurna temple,17.37766298,78.43938614,1.13,10,10,Ziyaguda,POINT (78.43938614 17.37766298)
887,886,Mallana swamy temple,17.37903976,78.4419518,0.26,10,10,Ziyaguda,POINT (78.4419518 17.37903976)
888,887,Toli Masjid ,17.37534265,78.43836787,0.9,10,10,Ziyaguda,POINT (78.43836787 17.37534265)
889,888,Market Kaman,17.383607,78.433943,0.43,10,10,Ziyaguda,POINT (78.433943 17.383607)
890,889,P.No.87,17.381534,78.42911,1.23,10,10,Ziyaguda,POINT (78.42911 17.381534)
891,890,KMG Dairy,17.38291,78.432288,0.76,10,10,Ziyaguda,POINT (78.432288 17.38291)
892,891,Pl.No.108,17.37499,78.429643,1.56,10,10,Ziyaguda,POINT (78.429643 17.37499)
893,892,Moghal ka nala,17.3644,78.433054,1.43,10,10,Ziyaguda,POINT (78.433054 17.3644)
894,893,KV School,17.376976,78.425632,1.2,10,10,Ziyaguda,POINT (78.425632 17.376976)
895,894,Hanuman temple back side,17.377256,78.427339,1.66,10,10,Ziyaguda,POINT (78.427339 17.377256)
896,895,P.No 111,17.374331,78.429192,0.73,10,10,Ziyaguda,POINT (78.429192 17.374331)
897,896,PL.No.112,17.373286,78.427361,0.3,10,10,Ziyaguda,POINT (78.427361 17.373286)
898,897,Floor mill left and right,17.392402,78.424089,1.1,14,14,Chacha Nehuru Park,POINT (78.424089 17.392402)
899,898,Darga Point,17.381072,78.421504,0.76,10,10,Ziyaguda,POINT (78.421504 17.381072)
900,899,Library point,17.378974,78.420905,1.16,10,10,Ziyaguda,POINT (78.420905 17.378974)
901,900,Prasanth Nagar,17.375961,78.418064,1.06,10,10,Ziyaguda,POINT (78.418064 17.375961)
902,901,Vcare section,17.382248,78.378961,0.56,11,11,Jubilee Hills Road No 51,POINT (78.378961 17.382248)
903,902,Ramdevguda,17.375228,78.396477,0.96,10,10,Ziyaguda,POINT (78.396477 17.375228)
904,903,Vasavi collage,17.379558,78.381495,1.23,11,11,Jubilee Hills Road No 51,POINT (78.381495 17.379558)
905,904,Taramathi right and left,17.377704,78.375868,0.06,11,11,Jubilee Hills Road No 51,POINT (78.375868 17.377704)
906,905,Shishu mandir,17.3819,78.4697,0.6,6,6,IBT,POINT (78.4697 17.3819)
907,906,Gundu Pochamma Temple,17.373129,78.415224,0.43,10,10,Ziyaguda,POINT (78.415224 17.373129)
908,907,Sai Ram bapu Nagar,17.374042,78.418094,0.3,10,10,Ziyaguda,POINT (78.418094 17.374042)
909,908,Bapghat,17.37717,78.44967,1.3,10,10,Ziyaguda,POINT (78.44967 17.37717)
910,909,Dhankota,17.37659,78.411012,1.23,10,10,Ziyaguda,POINT (78.411012 17.37659)
911,910,Pensionpura,17.38145,78.418598,1.26,10,10,Ziyaguda,POINT (78.418598 17.38145)
912,911,Baghdad colony,17.383107,78.418237,1.56,10,10,Ziyaguda,POINT (78.418237 17.383107)
913,912,Fateh daraza Safely ,17.379977,78.412355,1.56,10,10,Ziyaguda,POINT (78.412355 17.379977)
914,913,Dhana Lakshmi ,17.385278,78.406492,0.73,10,10,Ziyaguda,POINT (78.406492 17.385278)
915,914,Moti darwaza,17.384902,78.41135,0.8,10,10,Ziyaguda,POINT (78.41135 17.384902)
916,915,Swimming pool,17.380841,78.412077,0.96,10,10,Ziyaguda,POINT (78.412077 17.380841)
917,916,Bus Stop,17.385097,78.403445,0.1,11,11,Jubilee Hills Road No 51,POINT (78.403445 17.385097)
918,917,Jamali Darwaza ,17.39111613,78.40643491,1.23,11,11,Jubilee Hills Road No 51,POINT (78.40643491 17.39111613)
919,918,Police quarters,17.390049,78.405688,0.93,11,11,Jubilee Hills Road No 51,POINT (78.405688 17.390049)
920,919,Darga Point,17.38880616,78.40524186,0.46,11,11,Jubilee Hills Road No 51,POINT (78.40524186 17.38880616)
921,920,Companybagh,17.386572,78.415122,0.16,10,10,Ziyaguda,POINT (78.415122 17.386572)
922,921,Saleh nagar Kantcha,17.37912,78.409389,1.06,10,10,Ziyaguda,POINT (78.409389 17.37912)
923,922,Alijapur,17.392346,78.39862,1.33,11,11,Jubilee Hills Road No 51,POINT (78.39862 17.392346)
924,923,Balreddy nagar,17.397872,78.415732,0.6,11,11,Jubilee Hills Road No 51,POINT (78.415732 17.397872)
925,924,Virasath nagar,17.395699,78.415972,0.26,14,14,Chacha Nehuru Park,POINT (78.415972 17.395699)
926,925,Neeraja Colony,17.39823,78.412748,0.36,11,11,Jubilee Hills Road No 51,POINT (78.412748 17.39823)
927,926,Nadeem Colony Car Parking,17.399506,78.408363,0.6,11,11,Jubilee Hills Road No 51,POINT (78.408363 17.399506)
928,927,Shatam talab,17.394712,78.410137,0.66,11,11,Jubilee Hills Road No 51,POINT (78.410137 17.394712)
929,928,Pasha hotel,17.393328,78.417279,0.83,14,14,Chacha Nehuru Park,POINT (78.417279 17.393328)
930,929,Old milatary gate,17.392262,78.417155,0.36,14,14,Chacha Nehuru Park,POINT (78.417155 17.392262)
931,930,Tolichowki main road ,17.396478,78.425675,0.23,14,14,Chacha Nehuru Park,POINT (78.425675 17.396478)
932,931,Hand Sybol,17.3958398,78.42735467,0.53,14,14,Chacha Nehuru Park,POINT (78.42735467 17.3958398)
933,932,Hakeempet Apollo down ,17.40791,78.417447,0.96,11,11,Jubilee Hills Road No 51,POINT (78.417447 17.40791)
934,933,Hakeempet Govt school,17.409107,78.419594,0.83,11,11,Jubilee Hills Road No 51,POINT (78.419594 17.409107)
935,934,Hakeempet Govt school Parking,17.408208,78.419489,0.8,11,11,Jubilee Hills Road No 51,POINT (78.419489 17.408208)
936,935,Hahmadiya Masjid,17.409122,78.419697,1.53,11,11,Jubilee Hills Road No 51,POINT (78.419697 17.409122)
937,936,KGN Nala,17.405618,78.421388,0.76,14,14,Chacha Nehuru Park,POINT (78.421388 17.405618)
938,937,Ice Factory,17.402673,78.418101,0.23,11,11,Jubilee Hills Road No 51,POINT (78.418101 17.402673)
939,938,Tolichowki main road ,17.39931,78.416037,0.3,11,11,Jubilee Hills Road No 51,POINT (78.416037 17.39931)
940,939,Kabha hospital,17.398833,78.417784,0.36,14,14,Chacha Nehuru Park,POINT (78.417784 17.398833)
941,940,Al hasnath colony entrance,17.397952,78.419169,0.66,14,14,Chacha Nehuru Park,POINT (78.419169 17.397952)
942,941,Yousuf tekre colony entrance,17.396866,78.421555,0.3,14,14,Chacha Nehuru Park,POINT (78.421555 17.396866)
